,match_id,home_team_player_1,home_team_player_2,home_team_player_3,home_team_player_4,home_team_player_5,home_team_player_6,home_team_player_7,home_team_player_8,home_team_player_9,home_team_player_10,home_team_player_11,away_team_player_1,away_team_player_2,away_team_player_3,away_team_player_4,away_team_player_5,away_team_player_6,away_team_player_7,away_team_player_8,away_team_player_9,away_team_player_10,away_team_player_11,stadium_name,weather,temperature,humidity
1929,5703,GK 小島 伸幸 1,DF 平島 崇 16,DF 前田 浩二 13,DF 小島 光顕 4,DF 三浦 泰年 5,MF 久永 辰徳 24,MF 野田 知 7,MF バデア 8,MF 中払 大介 10,FW 江口 倫司 18,FW ヴィラジョンガ 9,GK 都築 龍太 23,DF 柳本 啓成 33,DF 山口 智 5,DF 木場 昌雄 3,DF 新井場 徹 17,MF 遠藤 保仁 19,MF 稲本 潤一 6,MF ビタウ 10,MF 山口 貴之 14,FW ニーノ ブーレ 9,FW 小島 宏美 11,東平尾公園博多の森球技場,曇,15.3,40%
1930,5701,GK 川口 能活 1,DF 小村 徳男 5,DF 松田 直樹 3,DF 波戸 康広 4,MF 石川 直宏 18,MF 田中 隼磨 20,MF 上野 良治 6,MF 遠藤 彰弘 8,MF 木島 良輔 17,MF 中村 俊輔 10,FW 城 彰二 11,GK 掛川 誠 1,DF 鈴木 健仁 3,DF シジクレイ 5,DF 土屋 征夫 17,MF サントス 4,MF 望月 重良 10,MF 吉村 光示 7,MF 松尾 直人 2,MF ダニエル 20,FW 布部 陽功 8,FW 三浦 知良 11,横浜国際総合競技場,晴,10.0,42%
1931,5705,GK 土肥 洋一 1,DF 内藤 就行 2,DF 伊藤 哲也 15,DF サンドロ 3,DF 藤山 竜仁 8,MF 浅利 悟 7,MF 三浦 文丈 10,MF 佐藤 由紀彦 14,MF 小林 成光 24,FW 呂比須 ワグナー 9,FW アマラオ 11,GK 菊池 新吉 1,DF 西田 吉洋 3,DF 中澤 佑二 22,DF 米山 篤志 5,DF 廣長 優志 14,MF 山田 卓也 2,MF 林 健太郎 4,MF 三浦 淳宏 6,MF 永井 秀樹 10,MF 北澤 豪 8,FW 小倉 隆史 19,東京スタジアム,曇,14.0,30%
1932,5704,GK 南 雄太 1,DF 渡辺 毅 4,DF 洪 明甫 20,DF 薩川 了洋 3,MF 渡辺 光輝 13,MF 明神 智和 7,MF 柳 想鐵 8,MF 平山 智規 6,MF 大野 敏隆 10,FW 黄 善洪 18,FW 北嶋 秀朗 9,GK 黒河 貴矢 20,DF 斉藤 俊秀 2,DF 森岡 隆三 11,DF 古賀 琢磨 3,MF 市川 大祐 25,MF 伊東 輝悦 7,MF 戸田 和幸 4,MF 澤登 正朗 10,MF アレックス 8,FW バロン 18,FW 安永 聡太郎 9,日立柏サッカー場,晴,9.0,39%
1933,5706,GK 高桑 大二朗 1,DF 名良橋 晃 2,DF 秋田 豊 3,DF 羽田 憲司 14,DF 中村 祥朗 19,MF 本田 泰人 6,MF 中田 浩二 5,MF 小笠原 満男 8,MF ビスマルク 10,FW 柳沢 敦 13,FW 鈴木 隆行 30,GK 下田 崇 1,DF 沢田 謙太郎 3,DF 上村 健一 19,DF ポポヴィッチ 18,DF 服部 公太 17,MF 桑原 裕義 4,MF 森保 一 7,MF 森﨑 和幸 8,FW 藤本 主税 11,FW 久保 竜彦 10,FW 高橋 泰 14,国立霞ヶ丘競技場,晴,13.3,20%
1934,5707,GK 佐藤 洋平 1,DF 森 秀昭 3,DF 名塚 善寛 5,DF 大森 健作 6,MF 田渕 龍二 2,MF 野々村 芳和 7,MF ビジュ 8,MF アウミール 10,MF 山瀬 功治 18,FW 播戸 竜二 11,FW ウィル 9,GK 南 雄太 1,DF 渡辺 毅 4,DF 洪 明甫 20,DF 薩川 了洋 3,MF 砂川 誠 15,MF 明神 智和 7,MF 柳 想鐵 8,MF 平山 智規 6,MF 大野 敏隆 10,FW 黄 善洪 18,FW 北嶋 秀朗 9,高知県立春野総合運動公園陸上競技場,雨時々曇,11.6,81%
1935,5709,GK 櫛野 亮 17,DF 中西 永輔 2,DF ミリノビッチ 5,DF 喜多 靖 3,MF 大柴 克友 9,MF 長谷部 茂利 8,MF 武藤 真一 7,MF 村井 慎二 19,FW 林 丈統 16,FW 佐藤 寿人 14,FW 上村 崇士 18,GK 楢崎 正剛 1,DF 大森 征之 4,DF 古賀 正紘 5,DF 海本 慶治 2,DF 平岡 直起 14,MF 酒井 友之 8,MF 山口 素弘 6,MF ウリダ 7,MF ウェズレイ 11,MF 滝澤 邦彦 13,FW ストイコビッチ 10,市原臨海競技場,雨,13.3,64%
1936,5714,GK 本並 健治 21,DF 西田 吉洋 3,DF 中澤 佑二 22,DF 米山 篤志 5,DF 廣長 優志 14,MF 林 健太郎 4,MF 山田 卓也 2,MF 北澤 豪 8,MF 三浦 淳宏 6,FW 石塚 啓次 13,FW 飯尾 一慶 20,GK 高桑 大二朗 1,DF 名良橋 晃 2,DF 秋田 豊 3,DF 羽田 憲司 14,DF 中村 祥朗 19,MF 本田 泰人 6,MF 中田 浩二 5,MF 小笠原 満男 8,MF ビスマルク 10,FW 柳沢 敦 13,FW 鈴木 隆行 30,東京スタジアム,雨のち曇,14.5,51%
1937,5710,GK 黒河 貴矢 20,DF 斉藤 俊秀 2,DF 森岡 隆三 11,DF 古賀 琢磨 3,MF 市川 大祐 25,MF 伊東 輝悦 7,MF 戸田 和幸 4,MF 澤登 正朗 10,MF アレックス 8,FW 安永 聡太郎 9,FW バロン 18,GK 小島 伸幸 1,DF 平島 崇 16,DF 前田 浩二 13,DF 小島 光顕 4,DF 三浦 泰年 5,MF 久永 辰徳 24,MF 野田 知 7,MF バデア 8,MF 中払 大介 10,FW 江口 倫司 18,FW ヴィラジョンガ 9,日本平スタジアム,雨,11.3,78%
1938,5708,GK 西部 洋平 16,DF 井原 正巳 3,DF 西野 努 12,DF 路木 龍次 33,MF 山田 暢久 2,MF 石井 俊也 6,MF 土橋 正樹 4,MF 阿部 敏之 20,MF 小野 伸二 8,FW 永井 雄一郎 18,FW トゥット 11,GK 河野 和正 21,DF 山内 貴雄 13,DF 藏田 茂樹 5,DF 斎藤 大輔 3,DF 鈴木 悟 14,MF 田坂 和昭 4,MF 金 都根 7,MF 真中 靖夫 33,MF 尹 晶煥 6,FW 大柴 健二 9,FW 岡山 一成 25,浦和市駒場スタジアム,雨のち曇,12.6,58%
1939,5711,GK 掛川 誠 1,DF 鈴木 健仁 3,DF シジクレイ 5,DF 土屋 征夫 17,MF サントス 4,MF 望月 重良 10,MF 吉村 光示 7,MF 松尾 直人 2,MF ダニエル 20,FW 布部 陽功 8,FW 三浦 知良 11,GK 土肥 洋一 1,DF 内藤 就行 2,DF 伊藤 哲也 15,DF サンドロ 3,DF 藤山 竜仁 8,MF 浅利 悟 7,MF 三浦 文丈 10,MF 佐藤 由紀彦 14,MF 小林 成光 24,FW 呂比須 ワグナー 9,FW アマラオ 11,神戸総合運動公園ユニバー記念競技場,曇,13.4,60%
1940,5712,GK 下田 崇 1,DF 沢田 謙太郎 3,DF 上村 健一 19,DF トゥーリオ 23,DF 服部 公太 17,MF 桑原 裕義 4,MF 森﨑 和幸 8,MF コリカ 9,FW 藤本 主税 11,FW 梅田 直哉 16,FW 久保 竜彦 10,GK ヴァン ズワム 1,DF 鈴木 秀人 2,DF 田中 誠 5,DF 大岩 剛 3,MF 福西 崇史 23,MF 服部 年宏 6,MF 名波 浩 7,MF 藤田 俊哉 10,MF 奥 大介 8,FW 中山 雅史 9,FW 高原 直泰 19,広島ビッグアーチ,雨,10.3,75%
1941,5713,GK 都築 龍太 23,DF 柳本 啓成 33,DF ダンブリー 20,DF 宮本 恒靖 35,DF 新井場 徹 17,MF 木場 昌雄 3,MF 稲本 潤一 6,MF 遠藤 保仁 19,MF ビタウ 10,MF 吉原 宏太 18,FW ニーノ ブーレ 9,GK 川口 能活 1,DF 小村 徳男 5,DF 松田 直樹 3,DF 數馬 正浩 26,MF 石川 直宏 18,MF 田中 隼磨 20,MF 上野 良治 6,MF 遠藤 彰弘 8,MF 波戸 康広 4,MF 中村 俊輔 10,FW 城 彰二 11,万博記念競技場,曇時々雨,13.0,68%
1942,5722,GK 菊池 新吉 1,DF 西田 吉洋 3,DF 中澤 佑二 22,DF 米山 篤志 5,DF 三浦 淳宏 6,MF 林 健太郎 4,MF 山田 卓也 2,MF 北澤 豪 8,MF 永井 秀樹 10,FW 石塚 啓次 13,FW 矢野 隼人 17,GK 黒河 貴矢 20,DF 斉藤 俊秀 2,DF 森岡 隆三 11,DF 古賀 琢磨 3,MF 市川 大祐 25,MF 伊東 輝悦 7,MF 戸田 和幸 4,MF 平松 康平 13,MF アレックス 8,FW 横山 貴之 17,FW 安永 聡太郎 9,東京スタジアム,雪時々雨,4.5,65%
1943,5715,GK 河野 和正 21,DF 山内 貴雄 13,DF 斎藤 大輔 3,DF 藏田 茂樹 5,DF 鈴木 悟 14,MF 田坂 和昭 4,MF 金 都根 7,MF 盧 廷潤 10,MF 尹 晶煥 6,FW 岡山 一成 25,FW 大柴 健二 9,GK 高桑 大二朗 1,DF 名良橋 晃 2,DF 秋田 豊 3,DF ファビアーノ 4,DF 中村 祥朗 19,MF 本田 泰人 6,MF 中田 浩二 5,MF 小笠原 満男 8,MF ビスマルク 10,FW 柳沢 敦 13,FW 鈴木 隆行 30,長居スタジアム,曇時々晴,11.6,46%
1944,5716,GK 楢崎 正剛 1,DF 大森 征之 4,DF 古賀 正紘 5,DF 海本 慶治 2,DF 平岡 直起 14,MF 酒井 友之 8,MF 山口 素弘 6,MF ウリダ 7,MF ウェズレイ 11,MF 滝澤 邦彦 13,FW ストイコビッチ 10,GK 川口 能活 1,DF 小村 徳男 5,DF 松田 直樹 3,DF 數馬 正浩 26,MF 石川 直宏 18,MF 永山 邦夫 13,MF 上野 良治 6,MF 遠藤 彰弘 8,MF 波戸 康広 4,MF 中村 俊輔 10,FW 城 彰二 11,名古屋市瑞穂陸上競技場,曇のち晴,9.5,57%
1945,5717,GK 掛川 誠 1,DF 鈴木 健仁 3,DF シジクレイ 5,DF 土屋 征夫 17,MF サントス 4,MF 望月 重良 10,MF 吉村 光示 7,MF 松尾 直人 2,MF ダニエル 20,FW 布部 陽功 8,FW 三浦 知良 11,GK 都築 龍太 23,DF 柳本 啓成 33,DF ダンブリー 20,DF 木場 昌雄 3,DF 新井場 徹 17,MF ビタウ 10,MF 橋本 英郎 27,MF 遠藤 保仁 19,MF 山口 貴之 14,FW ニーノ ブーレ 9,FW 吉原 宏太 18,神戸総合運動公園ユニバー記念競技場,曇時々晴,10.3,37%
1946,5718,GK 下田 崇 1,DF トゥーリオ 23,DF ポポヴィッチ 18,DF 上村 健一 19,MF 駒野 友一 5,MF 桑原 裕義 4,MF 服部 公太 17,MF 森﨑 和幸 8,FW 藤本 主税 11,FW 久保 竜彦 10,FW 梅田 直哉 16,GK 佐藤 洋平 1,DF 森 秀昭 3,DF 名塚 善寛 5,DF 大森 健作 6,MF 田渕 龍二 2,MF 野々村 芳和 7,MF ビジュ 8,MF アウミール 10,MF 山瀬 功治 18,FW 播戸 竜二 11,FW ウィル 9,広島ビッグアーチ,晴,9.0,45%
1947,5719,GK ヴァン ズワム 1,DF 大岩 剛 3,DF 田中 誠 5,DF 服部 年宏 6,MF 西 紀寛 11,MF 福西 崇史 23,MF 奥 大介 8,MF 名波 浩 7,MF 藤田 俊哉 10,FW 高原 直泰 19,FW 中山 雅史 9,GK 土肥 洋一 1,DF 内藤 就行 2,DF サンドロ 3,DF 伊藤 哲也 15,DF 藤山 竜仁 8,MF 浅利 悟 7,MF 下平 隆宏 5,MF 増田 忠俊 18,MF 三浦 文丈 10,FW ケリー 19,FW 呂比須 ワグナー 9,ジュビロ磐田スタジアム,晴,12.6,42%
1948,5720,GK 櫛野 亮 17,DF 中西 永輔 2,DF ミリノビッチ 5,DF 喜多 靖 3,MF 大柴 克友 9,MF 長谷部 茂利 8,MF 村井 慎二 19,MF ムイチン 11,FW 佐藤 寿人 14,FW 林 丈統 16,FW 崔 龍洙 10,GK 南 雄太 1,DF 渡辺 毅 4,DF 洪 明甫 20,DF 薩川 了洋 3,MF 渡辺 光輝 13,MF 萩村 滋則 2,MF 明神 智和 7,MF 平山 智規 6,MF 大野 敏隆 10,FW 北嶋 秀朗 9,FW 黄 善洪 18,市原臨海競技場,雨時々雪,5.6,64%
1949,5721,GK 西部 洋平 16,DF 内舘 秀樹 19,DF 井原 正巳 3,DF 西野 努 12,DF 路木 龍次 33,MF 石井 俊也 6,MF 阿部 敏之 20,MF 土橋 正樹 4,MF 小野 伸二 8,FW アドリアーノ 10,FW トゥット 11,GK 小島 伸幸 1,DF 平島 崇 16,DF 前田 浩二 13,DF 小島 光顕 4,DF 三浦 泰年 5,MF バデア 8,MF 篠田 善之 6,MF 野田 知 7,MF 松原 良香 37,FW 服部 浩紀 34,FW ヴィラジョンガ 9,浦和市駒場スタジアム,曇,2.5,73%
1950,5723,GK 佐藤 洋平 1,DF 森 秀昭 3,DF 名塚 善寛 5,DF 大森 健作 6,MF 田渕 龍二 2,MF 野々村 芳和 7,MF 今野 泰幸 26,MF 和波 智広 20,MF 山瀬 功治 18,FW 播戸 竜二 11,FW ウィル 9,GK 菊池 新吉 1,DF 中澤 佑二 22,DF 米山 篤志 5,DF 廣長 優志 14,MF 山田 卓也 2,MF 林 健太郎 4,MF 永井 秀樹 10,MF 三浦 淳宏 6,MF 前園 真聖 11,FW 石塚 啓次 13,FW 飯尾 一慶 20,室蘭市入江運動公園陸上競技場,晴,10.3,23%
1951,5727,GK 尾﨑 勇史 19,DF 平島 崇 16,DF 前田 浩二 13,DF 小島 光顕 4,DF 三浦 泰年 5,MF 中払 大介 10,MF 野田 知 7,MF バデア 8,MF ビスコンティ 11,FW 松原 良香 37,FW ヴィラジョンガ 9,GK 櫛野 亮 17,DF 茶野 隆行 4,DF ミリノビッチ 5,DF 吉田 恵 13,MF 中西 永輔 2,MF 阿部 勇樹 6,MF 武藤 真一 7,MF 村井 慎二 19,MF ムイチン 11,FW 佐藤 寿人 14,FW 林 丈統 16,東平尾公園博多の森球技場,曇,20.6,51%
1952,5726,GK 都築 龍太 23,DF 柳本 啓成 33,DF ダンブリー 20,DF 木場 昌雄 3,DF 新井場 徹 17,MF ビタウ 10,MF 稲本 潤一 6,MF 遠藤 保仁 19,MF 山口 貴之 14,FW ニーノ ブーレ 9,FW 吉原 宏太 18,GK 藤原 務 22,DF 清水 和男 17,DF 藏田 茂樹 5,DF 斎藤 大輔 3,DF 山内 貴雄 13,MF 田坂 和昭 4,MF 尹 晶煥 6,MF 西谷 正也 11,MF 盧 廷潤 10,FW 岡山 一成 25,FW 大柴 健二 9,万博記念競技場,晴,22.3,34%
1953,5724,GK 高桑 大二朗 1,DF 名良橋 晃 2,DF 秋田 豊 3,DF ファビアーノ 4,DF 中田 浩二 5,MF 本田 泰人 6,MF 熊谷 浩二 18,MF 小笠原 満男 8,MF ビスマルク 10,FW 柳沢 敦 13,FW 鈴木 隆行 30,GK ヴァン ズワム 1,DF 鈴木 秀人 2,DF 田中 誠 5,DF 大岩 剛 3,MF 藤田 俊哉 10,MF 福西 崇史 23,MF 服部 年宏 6,MF 名波 浩 7,MF 奥 大介 8,FW 高原 直泰 19,FW 中山 雅史 9,国立霞ヶ丘競技場,晴,20.6,47%
1954,5725,GK 黒河 貴矢 20,DF 斉藤 俊秀 2,DF 森岡 隆三 11,DF 古賀 琢磨 3,MF 市川 大祐 25,MF 伊東 輝悦 7,MF 戸田 和幸 4,MF 平松 康平 13,MF アレックス 8,FW 安永 聡太郎 9,FW 横山 貴之 17,GK 掛川 誠 1,DF 鈴木 健仁 3,DF シジクレイ 5,DF 土屋 征夫 17,MF サントス 4,MF 望月 重良 10,MF 吉村 光示 7,MF 松尾 直人 2,MF 布部 陽功 8,FW 和多田 充寿 9,FW 三浦 知良 11,日本平スタジアム,晴,18.0,64%
1955,5730,GK 土肥 洋一 1,DF 内藤 就行 2,DF 伊藤 哲也 15,DF サンドロ 3,DF 藤山 竜仁 8,MF 浅利 悟 7,MF 三浦 文丈 10,MF 増田 忠俊 18,MF 戸田 光洋 29,FW ケリー 19,FW 呂比須 ワグナー 9,GK 楢崎 正剛 1,DF 大森 征之 4,DF 古賀 正紘 5,DF 平岡 靖成 3,DF 平岡 直起 14,MF 酒井 友之 8,MF 山口 素弘 6,MF ウリダ 7,MF ウェズレイ 11,MF 滝澤 邦彦 13,FW ストイコビッチ 10,東京スタジアム,晴,15.6,71%
1956,5728,GK 南 雄太 1,DF 渡辺 毅 4,DF 洪 明甫 20,DF 薩川 了洋 3,MF 渡辺 光輝 13,MF 萩村 滋則 2,MF 明神 智和 7,MF 平山 智規 6,MF 大野 敏隆 10,FW 黄 善洪 18,FW 加藤 望 11,GK 下田 崇 1,DF 奥野 僚右 6,DF トゥーリオ 23,DF 八田 康介 28,MF 駒野 友一 5,MF 桑原 裕義 4,MF 沢田 謙太郎 3,MF 服部 公太 17,FW 藤本 主税 11,FW 久保 竜彦 10,FW 高橋 泰 14,日立柏サッカー場,曇,16.3,70%
1957,5729,GK 川口 能活 1,DF 小村 徳男 5,DF 松田 直樹 3,DF 數馬 正浩 26,MF 石川 直宏 18,MF 永山 邦夫 13,MF 上野 良治 6,MF 遠藤 彰弘 8,MF 波戸 康広 4,MF 中村 俊輔 10,FW 城 彰二 11,GK 西部 洋平 16,DF 山田 暢久 2,DF 井原 正巳 3,DF 西野 努 12,DF 内舘 秀樹 19,MF 石井 俊也 6,MF 阿部 敏之 20,MF ドニゼッチ 5,MF 小野 伸二 8,FW アドリアーノ 10,FW トゥット 11,横浜国際総合競技場,晴,22.0,51%
1958,5731,GK 櫛野 亮 17,DF 茶野 隆行 4,DF 中西 永輔 2,DF 吉田 恵 13,MF 大柴 克友 9,MF 武藤 真一 7,MF 阿部 勇樹 6,MF 村井 慎二 19,MF ムイチン 11,FW 佐藤 寿人 14,FW 崔 龍洙 10,GK 川口 能活 1,DF 小村 徳男 5,DF 松田 直樹 3,DF 數馬 正浩 26,MF 石川 直宏 18,MF 遠藤 彰弘 8,MF 上野 良治 6,MF 波戸 康広 4,MF 中村 俊輔 10,FW 木島 良輔 17,FW 城 彰二 11,秋田市営八橋陸上競技場,晴,18.0,30%
1959,5738,GK 菊池 新吉 1,DF 中澤 佑二 22,DF 山田 卓也 2,DF 林 健太郎 4,DF 廣長 優志 14,MF 米山 篤志 5,MF 西田 吉洋 3,MF 三浦 淳宏 6,MF 永井 秀樹 10,FW 武田 修宏 9,FW 飯尾 一慶 20,GK 南 雄太 1,DF 渡辺 毅 4,DF 洪 明甫 20,DF 薩川 了洋 3,MF 渡辺 光輝 13,MF 明神 智和 7,MF 萩村 滋則 2,MF 平山 智規 6,MF 大野 敏隆 10,FW 黄 善洪 18,FW 加藤 望 11,東京スタジアム,曇,20.3,37%
1960,5734,GK 下田 崇 1,DF 奥野 僚右 6,DF トゥーリオ 23,DF 上村 健一 19,MF 駒野 友一 5,MF 桑原 裕義 4,MF 沢田 謙太郎 3,MF 服部 公太 17,MF 森﨑 和幸 8,FW 高橋 泰 14,FW 久保 竜彦 10,GK 尾﨑 勇史 19,DF 平島 崇 16,DF 前田 浩二 13,DF 小島 光顕 4,DF 三浦 泰年 5,MF ビスコンティ 11,MF 野田 知 7,MF バデア 8,MF 中払 大介 10,FW 服部 浩紀 34,FW 山下 芳輝 14,広島スタジアム,曇,21.0,40%
1961,5733,GK 都築 龍太 23,DF 柳本 啓成 33,DF ダンブリー 20,DF 木場 昌雄 3,DF 新井場 徹 17,MF ビタウ 10,MF 稲本 潤一 6,MF 遠藤 保仁 19,MF 山口 貴之 14,FW ニーノ ブーレ 9,FW 吉原 宏太 18,GK 黒河 貴矢 20,DF 斉藤 俊秀 2,DF 森岡 隆三 11,DF 古賀 琢磨 3,MF 市川 大祐 25,MF 伊東 輝悦 7,MF 戸田 和幸 4,MF 平松 康平 13,MF アレックス 8,FW 横山 貴之 17,FW 安永 聡太郎 9,万博記念競技場,曇,19.0,47%
1962,5732,GK ヴァン ズワム 1,DF 大岩 剛 3,DF 田中 誠 5,DF 山西 尊裕 14,MF 藤田 俊哉 10,MF 福西 崇史 23,MF 服部 年宏 6,MF 名波 浩 7,MF 奥 大介 8,FW 高原 直泰 19,FW 中山 雅史 9,GK 河野 和正 21,DF 山内 貴雄 13,DF 斎藤 大輔 3,DF 藏田 茂樹 5,DF 金 都根 7,MF 田坂 和昭 4,MF 尹 晶煥 6,MF 盧 廷潤 10,MF 大久保 嘉人 15,FW 西谷 正也 11,FW 岡山 一成 25,ジュビロ磐田スタジアム,曇,19.0,50%
1963,5735,GK 掛川 誠 1,DF 鈴木 健仁 3,DF シジクレイ 5,DF 土屋 征夫 17,MF サントス 4,MF 望月 重良 10,MF 吉村 光示 7,MF 松尾 直人 2,MF ダニエル 20,FW 布部 陽功 8,FW 三浦 知良 11,GK 佐藤 洋平 1,DF 森 秀昭 3,DF 名塚 善寛 5,DF 大森 健作 6,MF 田渕 龍二 2,MF 野々村 芳和 7,MF 今野 泰幸 26,MF 和波 智広 20,MF 山瀬 功治 18,FW 播戸 竜二 11,FW ウィル 9,神戸総合運動公園ユニバー記念競技場,晴,17.6,46%
1964,5736,GK 西部 洋平 16,DF 内舘 秀樹 19,DF 山田 暢久 2,DF 西野 努 12,DF 路木 龍次 33,MF ドニゼッチ 5,MF 石井 俊也 6,MF 阿部 敏之 20,MF 小野 伸二 8,FW アドリアーノ 10,FW トゥット 11,GK 土肥 洋一 1,DF 内藤 就行 2,DF 小峯 隆幸 6,DF サンドロ 3,DF 藤山 竜仁 8,MF 浅利 悟 7,MF 三浦 文丈 10,MF ケリー 19,MF 増田 忠俊 18,FW 鏑木 享 17,FW 呂比須 ワグナー 9,浦和市駒場スタジアム,曇,17.6,46%
1965,5737,GK 楢崎 正剛 1,DF 大森 征之 4,DF 古賀 正紘 5,DF 平岡 靖成 3,DF 平岡 直起 14,MF 酒井 友之 8,MF 山口 素弘 6,MF ウリダ 7,MF ウェズレイ 11,MF 滝澤 邦彦 13,FW ストイコビッチ 10,GK 高桑 大二朗 1,DF 名良橋 晃 2,DF 秋田 豊 3,DF 羽田 憲司 14,DF 根本 裕一 26,MF 本田 泰人 6,MF 中田 浩二 5,MF 小笠原 満男 8,MF ビスマルク 10,FW 柳沢 敦 13,FW 鈴木 隆行 30,名古屋市瑞穂陸上競技場,曇,14.0,69%
1966,5739,GK 佐藤 洋平 1,DF 森 秀昭 3,DF 名塚 善寛 5,DF 大森 健作 6,MF 田渕 龍二 2,MF 野々村 芳和 7,MF ビジュ 8,MF 山瀬 功治 18,MF 伊藤 優津樹 19,FW 播戸 竜二 11,FW ウィル 9,GK 都築 龍太 23,DF 柳本 啓成 33,DF ダンブリー 20,DF 木場 昌雄 3,DF 新井場 徹 17,MF ビタウ 10,MF 橋本 英郎 27,MF 遠藤 保仁 19,MF 山口 貴之 14,FW 松波 正信 24,FW 吉原 宏太 18,千代台公園陸上競技場,晴,17.6,53%
1967,5740,GK ヴァン ズワム 1,DF 鈴木 秀人 2,DF 大岩 剛 3,DF 山西 尊裕 14,MF 藤田 俊哉 10,MF 福西 崇史 23,MF 服部 年宏 6,MF 奥 大介 8,MF 名波 浩 7,FW 高原 直泰 19,FW 中山 雅史 9,GK 楢崎 正剛 1,DF 大森 征之 4,DF 古賀 正紘 5,DF 海本 慶治 2,DF 平岡 直起 14,MF 酒井 友之 8,MF 山口 素弘 6,MF ウリダ 7,MF ウェズレイ 11,MF 滝澤 邦彦 13,FW ストイコビッチ 10,ジュビロ磐田スタジアム,雨,19.0,75%
1968,5743,GK 尾﨑 勇史 19,DF 平島 崇 16,DF 前田 浩二 13,DF 小島 光顕 4,DF 三浦 泰年 5,MF 中払 大介 10,MF ビスコンティ 11,MF 野田 知 7,MF バデア 8,FW 服部 浩紀 34,FW 山下 芳輝 14,GK 菊池 新吉 1,DF 西田 吉洋 3,DF 中澤 佑二 22,DF 廣長 優志 14,DF 山田 卓也 2,MF 瀬沼 正和 29,MF 北澤 豪 8,MF 永井 秀樹 10,MF 三浦 淳宏 6,FW 石塚 啓次 13,FW 関 貴史 43,東平尾公園博多の森球技場,雨のち曇,22.0,70%
1969,5741,GK 川口 能活 1,DF 小村 徳男 5,DF 松田 直樹 3,DF 數馬 正浩 26,MF 石川 直宏 18,MF 上野 良治 6,MF 波戸 康広 4,MF 遠藤 彰弘 8,MF 中村 俊輔 10,FW 城 彰二 11,FW 外池 大亮 19,GK 下田 崇 1,DF ポポヴィッチ 18,DF トゥーリオ 23,DF 上村 健一 19,MF 沢田 謙太郎 3,MF 森保 一 7,MF 桑原 裕義 4,MF 服部 公太 17,FW 藤本 主税 11,FW 久保 竜彦 10,FW 高橋 泰 14,横浜国際総合競技場,雨,19.0,80%
1970,5742,GK 河野 和正 21,DF 山内 貴雄 13,DF 藏田 茂樹 5,DF 斎藤 大輔 3,DF 金 都根 7,MF 田坂 和昭 4,MF 尹 晶煥 6,MF 西谷 正也 11,MF 盧 廷潤 10,FW 森島 寛晃 8,FW 岡山 一成 25,GK 真田 雅則 1,DF 斉藤 俊秀 2,DF 森岡 隆三 11,DF 古賀 琢磨 3,MF 市川 大祐 25,MF 伊東 輝悦 7,MF 戸田 和幸 4,MF 澤登 正朗 10,MF アレックス 8,FW 久保山 由清 15,FW 安永 聡太郎 9,長居スタジアム,雨,19.3,77%
1971,5744,GK 高桑 大二朗 1,DF 名良橋 晃 2,DF 秋田 豊 3,DF ファビアーノ 4,DF 内田 潤 17,MF 本田 泰人 6,MF 中田 浩二 5,MF 小笠原 満男 8,MF ビスマルク 10,FW 柳沢 敦 13,FW 平瀬 智行 9,GK 西部 洋平 16,DF 山田 暢久 2,DF 井原 正巳 3,DF 池田 学 27,DF 内舘 秀樹 19,MF ドニゼッチ 5,MF 石井 俊也 6,MF 阿部 敏之 20,MF 小野 伸二 8,FW アドリアーノ 10,FW 福田 正博 9,国立霞ヶ丘競技場,雨,19.6,73%
1972,5746,GK 土肥 洋一 1,DF 内藤 就行 2,DF サンドロ 3,DF 小峯 隆幸 6,DF 藤山 竜仁 8,MF 浅利 悟 7,MF 三浦 文丈 10,MF 増田 忠俊 18,MF ケリー 19,FW 戸田 光洋 29,FW 呂比須 ワグナー 9,GK 櫛野 亮 17,DF 茶野 隆行 4,DF ミリノビッチ 5,DF 吉田 恵 13,MF 中西 永輔 2,MF 長谷部 茂利 8,MF 武藤 真一 7,MF 村井 慎二 19,MF ムイチン 11,FW 大柴 克友 9,FW 崔 龍洙 10,東京スタジアム,曇のち雨,18.3,85%
1973,5745,GK 南 雄太 1,DF 渡辺 毅 4,DF 洪 明甫 20,DF 薩川 了洋 3,MF 渡辺 光輝 13,MF 萩村 滋則 2,MF 明神 智和 7,MF 平山 智規 6,MF 加藤 望 11,FW 柳 想鐵 8,FW 北嶋 秀朗 9,GK 掛川 誠 1,DF 鈴木 健仁 3,DF シジクレイ 5,DF 土屋 征夫 17,MF サントス 4,MF 望月 重良 10,MF 吉村 光示 7,MF 松尾 直人 2,MF ダニエル 20,FW 布部 陽功 8,FW 三浦 知良 11,日立柏サッカー場,雨,18.0,84%
